gene,rho,p,n,rho_adj_purity,p_adj_purity,n_purity,rho_adj_fibro,p_adj_fibro,log2FC_axis1,log2FC_axis2,direction_axis1,fdr,fdr_adj_purity,fdr_adj_fibro
CPLX1,0.4384484983914777,4.817401453158528e-10,184,0.410086503599659,7.231226758761605e-08,161,0.520516002778747,4.267173220706672e-14,1.455732258064517,0.9185588709677416,up_in_TGM2high,3.2426809781475683e-09,2.847011289927525e-07,2.0083424394141453e-13
MS4A8B,0.4074546126389154,9.446688000269363e-09,184,0.4099734094371645,7.29707896273757e-08,161,0.5326137942746142,8.464819475402479e-15,2.6953661290322577,1.937363642473118,up_in_TGM2high,4.0783632332197387e-08,2.8483198115768654e-07,5.0951701842326455e-14
GJB1,0.3995546510125158,1.9241868188400955e-08,184,0.4099248146777919,7.32555095309705e-08,161,0.5505770853161729,6.781608948189909e-16,4.306629032258064,2.449697782258065,up_in_TGM2high,7.169886598773213e-08,2.8483198115768654e-07,6.169015181048655e-15
BCL2L15,0.3990811196085608,2.006838978749257e-08,184,0.4091177732540798,7.814273511211419e-08,161,0.5586812384092351,2.0648166742196975e-16,3.5978806451612915,2.4586379032258057,up_in_TGM2high,7.433616572171804e-08,3.0195896407520667e-07,2.1542920634358842e-15
MUC2,0.39374295717278707,3.2096073693707535e-08,184,0.4087624850264173,8.039203881781889e-08,161,0.5095115927804738,1.7596309269002142e-13,4.5858080645161285,2.652853494623656,up_in_TGM2high,1.0860617368789685e-07,3.0874488527579523e-07,7.106638453158285e-13
KCNK5,0.42609294084733657,1.6359742099793846e-09,184,0.4086015916075393,8.143094923499081e-08,161,0.5647641713736371,8.277697289745122e-17,2.151590322580644,1.4222440860215038,up_in_TGM2high,8.800814658085454e-09,3.091512931438428e-07,9.253283041750798e-16
TM4SF5,0.4062051967024017,1.0584762730454877e-08,184,0.4085931880451255,8.148556448679562e-08,161,0.5291724840557324,1.3499181965598842e-14,3.825877419354838,1.8190049731182796,up_in_TGM2high,4.477068560314022e-08,3.091512931438428e-07,7.348250356925978e-14
ZNF321,0.39996339889426125,1.8554865612833932e-08,184,0.40850003984886946,8.209329771425008e-08,161,0.5214306268963693,3.7844033793257864e-14,1.4960806451612898,0.900352822580647,up_in_TGM2high,6.997196309418097e-08,3.092726751977762e-07,1.8370866333025214e-13
PROM1,0.3865839545491551,5.947681803839842e-08,184,0.4084372138537843,8.250564977320866e-08,161,0.4996050790902224,6.035796511566959e-13,3.967280645161288,3.107839180107528,up_in_TGM2high,1.8074023345649227e-07,3.092726751977762e-07,2.1186098640209686e-12
KCNH6,0.3761736855994168,1.4212631266726535e-07,184,0.4082938935762719,8.345376504824352e-08,161,0.38287977626269837,8.831321501923648e-08,1.374274193548387,0.9372622983870972,up_in_TGM2high,3.7347593650096976e-07,3.1096462452500263e-07,1.242338710158248e-07
PIP5K1B,0.38044730403960625,9.975995637500254e-08,184,0.4073268195128574,9.01298591815538e-08,161,0.5050826779964732,3.068177038418929e-13,3.159788709677418,2.1488252688172027,up_in_TGM2high,2.7879344951228387e-07,3.3385379791510464e-07,1.1783305681289873e-12
KCNQ1,0.3874438943576506,5.527185692388403e-08,184,0.4070989957628624,9.177556581557418e-08,161,0.47143323721718,1.6300203890842315e-11,1.6876838709677422,1.3740776209677446,up_in_TGM2high,1.687813777285434e-07,3.3795002470911434e-07,4.049177633201305e-11
LRRC36,0.3841997744755852,7.280453645587469e-08,184,0.40571023563677167,1.024479904240893e-07,161,0.4485284693093882,1.9208040536522466e-10,1.2236112903225802,1.0031301747311825,up_in_TGM2high,2.139701400064674e-07,3.750435204998825e-07,3.9145947077509313e-10
REPS2,0.39523607713201436,2.8168989618969636e-08,184,0.4053963459951866,1.0501996794380668e-07,161,0.4858075069055467,3.1488611724421324e-12,1.6696822580645163,1.0088885752688173,up_in_TGM2high,9.796548611930551e-08,3.8222383681873827e-07,9.211154644620443e-12
HNF4G,0.3702208977312214,2.3075247378531095e-07,184,0.4053162123782584,1.0568642523332706e-07,161,0.5044480081660357,3.3204522075816345e-13,3.0326919354838715,2.149615725806451,up_in_TGM2high,5.732184467841454e-07,3.8242602425469793e-07,1.2597594436036988e-12
BTNL8,0.4051304428318233,1.1668482422327225e-08,184,0.4037959043641035,1.1912573746305428e-07,161,0.5204592918028683,4.299007777659672e-14,3.3671532258064505,1.3726610887096775,up_in_TGM2high,4.7741633963247334e-08,4.285788025969654e-07,2.0083424394141453e-13
ARHGEF10L,0.4174741384292346,3.729866921375876e-09,184,0.40317326084129024,1.250898473196722e-07,161,0.536493642277267,4.969622698939228e-15,1.0402661290322577,0.7189453629032254,up_in_TGM2high,1.8385013328986604e-08,4.4546591557397365e-07,3.41866352696259e-14
DMBT1,0.3862995622338831,6.093386865384022e-08,184,0.40308656816610283,1.2594260360060048e-07,161,0.5226463355198875,3.2243876284833376e-14,4.98374677419355,3.647666397849462,up_in_TGM2high,1.8427343853770038e-07,4.4546591557397365e-07,1.6019576630401344e-13
PHGR1,0.3392609923733028,2.464124046158477e-06,184,0.40308537082368423,1.2595442021820022e-07,161,0.4693886253449681,2.046846081938959e-11,3.241925806451612,2.1749393817204306,up_in_TGM2high,4.805425709953915e-06,4.4546591557397365e-07,4.985702907757932e-11
C14orf73,0.40842210706786614,8.647397083426333e-09,184,0.40282344641096934,1.285650560414779e-07,161,0.4916139203383434,1.585456467048214e-12,1.9603919354838708,1.176389650537634,up_in_TGM2high,3.8121623762147075e-08,4.500469377928787e-07,5.038049484122751e-12
HOXB9,0.36949219312490716,2.4469340918313073e-07,184,0.4028112828599691,1.286875429152161e-07,161,0.439591715555348,4.79037811129534e-10,2.06772258064516,2.419244489247312,up_in_TGM2high,6.054469333938333e-07,4.500469377928787e-07,9.114822789273201e-10
C1orf93,0.366567779468706,3.091952119735848e-07,184,0.4024366993950948,1.32514809973868e-07,161,0.48799786185479566,2.434433794663578e-12,0.8320629032258058,0.6924436827956999,up_in_TGM2high,7.502178399048994e-07,4.6085706135356314e-07,7.362104132654106e-12
TOX3,0.37858810371501606,1.1643959661518061e-07,184,0.4020990420650005,1.3605804701097013e-07,161,0.5128993297291948,1.1438197467705826e-13,4.11693064516129,3.012618346774194,up_in_TGM2high,3.175303532732831e-07,4.705654001594879e-07,4.938145941230239e-13
WBSCR26,0.38812649542210387,5.213894876299463e-08,184,0.4013498546284563,1.4424666369051966e-07,161,0.5317482427217405,9.523888710060913e-15,1.8909112903225809,1.3758158602150536,up_in_TGM2high,1.6238299465489873e-07,4.934339424604662e-07,5.5719199369141415e-14
C20orf46,0.38982893309174693,4.5051307197220405e-08,184,0.4003990840003753,1.5531987203123405e-07,161,0.45261424316850296,1.2536128612853216e-10,1.316556451612905,0.8757752688172031,up_in_TGM2high,1.4688603284093737e-07,5.284252168019158e-07,2.6602089869986823e-10
MT1A,0.4495723269622115,1.535298806371915e-10,184,0.3999403517315834,1.6094934941263595e-07,161,0.477522895732689,8.198688135878964e-12,1.844017741935483,1.3694200268817205,up_in_TGM2high,1.2814627370517584e-09,5.446177985530276e-07,2.1747367682458606e-11
MLPH,0.39212113039625507,3.695739410861333e-08,184,0.39928041786306734,1.6939180498439926e-07,161,0.48933133320307104,2.0795637546393925e-12,2.8383822580645184,1.6347428763440863,up_in_TGM2high,1.237183353582457e-07,5.701036017216878e-07,6.4766512955435804e-12
CACNA1D,0.3647704725395388,3.566023401186081e-07,184,0.39912719055976636,1.714118247512702e-07,161,0.4642537789578713,3.602266859937197e-11,2.203825806451614,1.7882898521505384,up_in_TGM2high,8.52034598909346e-07,5.738171245684233e-07,8.200069288438855e-11
INPP5D,0.45128799834722266,1.2822990546240443e-10,184,0.3989723865384337,1.7347604300643942e-07,161,0.49905089565897875,6.459128715455427e-13,1.6658290322580642,0.98766935483871,up_in_TGM2high,1.0996153536913038e-09,5.776383134150589e-07,2.2463414310417206e-12
ENTPD8,0.33246321948880553,4.0100818767999284e-06,184,0.39861555478620014,1.7832523201035193e-07,161,0.4634989358102179,3.9113002281454164e-11,2.4731403225806456,2.19789690860215,up_in_TGM2high,7.493466432467925e-06,5.906433610501603e-07,8.807460225967736e-11
C2orf72,0.34756602646837853,1.3378198098754302e-06,184,0.39786406597035684,1.8896558677400667e-07,161,0.45976875442621973,5.857135971893954e-11,2.5122064516129035,1.6612077956989246,up_in_TGM2high,2.745820331088588e-06,6.225918806343588e-07,1.268708345469071e-10
KRT7,0.4007089056269384,1.7362204709095212e-08,184,0.3972302329001086,1.9841005352545244e-07,161,0.4936013762864299,1.2498463181553156e-12,3.332912903225808,2.013266868279569,up_in_TGM2high,6.66793874103902e-08,6.502863534394409e-07,4.07501976648556e-12
REG3A,0.3968478886387502,2.4449474396043385e-08,184,0.3947179161806645,2.404835218965531e-07,161,0.48406500855740725,3.8591668916141995e-12,3.855535483870968,3.269910349462365,up_in_TGM2high,8.745926269670378e-08,7.840764828502201e-07,1.1132896194241885e-11
DMBX1,0.30826841435795993,2.0700070525359748e-05,184,0.3936624165621385,2.6059719177214784e-07,161,0.32996609840103774,5.078361898368206e-06,1.237316129032259,1.712181787634408,up_in_TGM2high,3.247680237813334e-05,8.408960930379616e-07,6.0323615718757055e-06
NR1I2,0.3881963681233477,5.182806255423233e-08,184,0.39278945383879427,2.7843879755561944e-07,161,0.49369403550931595,1.2360168345376475e-12,3.178214516129031,1.364017540322581,up_in_TGM2high,1.6238299465489873e-07,8.938599347170143e-07,4.051028996966321e-12
ABP1,0.39586022230355794,2.6668264105038705e-08,184,0.3919536836594905,2.966108289837599e-07,161,0.5391842650390257,3.4211671934159957e-15,3.49115,2.980184811827957,up_in_TGM2high,9.431826739974141e-08,9.425298423544857e-07,2.4616674288257622e-14
PGC,0.3720523277356993,1.9899466605901842e-07,184,0.3916411530881633,3.036931728234611e-07,161,0.4425910078592839,3.5354993263784334e-10,4.036425806451611,3.3287745295698934,up_in_TGM2high,5.023010522296191e-07,9.601612433711447e-07,6.959819428656916e-10
NR0B2,0.3644272838287395,3.6641287463271726e-07,184,0.39125554586086364,3.1265452653782663e-07,161,0.47299589179034124,1.3682617664021405e-11,2.9914903225806446,1.6174633064516133,up_in_TGM2high,8.721462339166578e-07,9.835262995612034e-07,3.453757523257016e-11
IYD,0.3792657552491473,1.1007176344285345e-07,184,0.39080315674341165,3.234902754814987e-07,161,0.5169901768553301,6.756047420421841e-14,3.720098387096774,1.997465524193548,up_in_TGM2high,3.037231190452693e-07,1.012524562257091e-06,3.020918346560052e-13
PPP1R1B,0.3119402583010578,1.6282622467405353e-05,184,0.390662756351101,3.269255646734401e-07,161,0.4681814907283003,2.339722194212008e-11,3.828082258064513,2.8621397849462387,up_in_TGM2high,2.6489951528900936e-05,1.018186086992903e-06,5.569072599151015e-11
TM4SF20,0.37849297456852254,1.1736132917559066e-07,184,0.38927986136703385,3.6267882835041123e-07,161,0.5059392641961813,2.757095889347436e-13,3.9251032258064513,2.652164247311828,up_in_TGM2high,3.180441214888301e-07,1.123945279937413e-06,1.0653963127972191e-12
CA3,0.4407479755281151,3.8160912157455556e-10,184,0.38893168445917653,3.722528936027979e-07,161,0.535098934467798,6.02294795221552e-15,1.994946774193548,1.2808338709677414,up_in_TGM2high,2.693969224661344e-09,1.1479325684500073e-06,3.847311651109097e-14
SI,0.39029424123704715,4.3281409874195795e-08,184,0.38826390811948625,3.9129532345523716e-07,161,0.5111067369621255,1.4374693806358439e-13,3.2909725806451604,1.0907567204301074,up_in_TGM2high,1.4185425435207627e-07,1.2007395709949924e-06,6.039300887772069e-13
CADPS,0.40660468459666615,1.020722217377661e-08,184,0.3878495296466485,4.035761482923613e-07,161,0.424730170478599,2.0671884473277964e-09,2.2804564516129044,1.4981163306451617,up_in_TGM2high,4.346749034547046e-08,1.2323837503952105e-06,3.6238168844529984e-09
C1orf127,0.430606593275363,1.0526406229418183e-09,184,0.3872562400295302,4.218022421770493e-07,161,0.44497260529360333,2.7719236253803555e-10,1.1321435483870967,1.2318492607526883,up_in_TGM2high,6.275743142491221e-09,1.2755951864871153e-06,5.50864822059715e-10
PARD6B,0.3908593554352641,4.1221680200324914e-08,184,0.3863187823697862,4.5221392386031605e-07,161,0.5238672301385753,2.7435995372212516e-14,1.2488048387096802,0.7215160618279572,up_in_TGM2high,1.3725942449682657e-07,1.3544780685959704e-06,1.4077814018856587e-13
FMN1,0.38259713740825646,8.332841610702713e-08,184,0.38598335149536184,4.635958442768315e-07,161,0.47707041551582263,8.632229955665457e-12,1.6333725806451609,0.936787634408602,up_in_TGM2high,2.3818990174885378e-07,1.3768429918174902e-06,2.2800742414542514e-11
NAT2,0.38539762809634887,6.578517875636966e-08,184,0.3859093925483062,4.661420024334107e-07,161,0.502976835553418,3.985399341724002e-13,1.6503629032258065,1.1913691532258064,up_in_TGM2high,1.9610248524517814e-07,1.3768429918174902e-06,1.4850357070947768e-12
TMEM229A,0.3734851308386079,1.7711512646010087e-07,184,0.3859054213036141,4.6627909627045997e-07,161,0.44850227670938314,1.9260306229828863e-10,1.4060870967741936,1.3154359543010754,up_in_TGM2high,4.5440192280337356e-07,1.3768429918174902e-06,3.9145947077509313e-10
CASP10,0.4343703646625956,7.251558344799013e-10,184,0.3856798792498152,4.7412870170699047e-07,161,0.5958534843548016,5.698809105236253e-19,1.485456451612901,1.1248276881720454,up_in_TGM2high,4.679871674066167e-09,1.3934486726224227e-06,1.2202055398126603e-17
SKAP1,0.48160698117932615,4.485450382894013e-12,184,0.3842503210260836,5.268963787794655e-07,161,0.517774869228621,6.102112749420247e-14,2.1810629032258086,1.1439136424731196,up_in_TGM2high,6.381572590208299e-11,1.5412950145604928e-06,2.7872373960552093e-13
AMBP,0.3061777667271563,2.369796419235101e-05,184,0.3840801385339341,5.335394023128779e-07,161,0.40817392814159664,9.715305789945315e-09,1.776201612903226,0.992693615591398,up_in_TGM2high,3.666798913342676e-05,1.5534682132458676e-06,1.5554428195666923e-08
C2orf50,0.35765493604886717,6.219727535962485e-07,184,0.3839614786673987,5.38218499348198e-07,161,0.43775857292101883,5.759265578054078e-10,1.0783290322580643,0.979908870967742,up_in_TGM2high,1.4210034443476336e-06,1.5598369471850553e-06,1.076577278562326e-09
C9orf152,0.32792727538978494,5.514380382503903e-06,184,0.38359701284607267,5.528367008008119e-07,161,0.47853916389536094,7.300663874200205e-12,2.8259854838709684,2.633372849462365,up_in_TGM2high,9.834763873069639e-06,1.5948192382548767e-06,1.9614659164160205e-11
ZNF441,0.45103927876557953,1.3162955558585876e-10,184,0.3830456210288924,5.756750063860413e-07,161,0.44872334016257587,1.882347862242847e-10,0.9010709677419372,0.6573950940860236,up_in_TGM2high,1.1135148891452375e-09,1.6468998461410947e-06,3.850816214915105e-10
TRIM40,0.4312819429712647,9.848831681924148e-10,184,0.3830343321880975,5.761518631068686e-07,161,0.5798191115847401,7.935829034125656e-18,2.4671564516129028,1.803063978494624,up_in_TGM2high,5.985794789208269e-09,1.6468998461410947e-06,1.2116656037469905e-16
REG1B,0.4010875658538538,1.6785047505914323e-08,184,0.38198416377935296,6.222004390262037e-07,161,0.46392496977422576,3.733853198970486e-11,2.711983870967741,1.8984356182795703,up_in_TGM2high,6.567149836688979e-08,1.770443067410925e-06,8.438238637384564e-11
MUC6,0.3884328724802963,5.078894498986021e-08,184,0.3818626537081014,6.277498123051725e-07,161,0.475617892491486,1.0179823308772267e-11,4.044108064516129,2.276888642473116,up_in_TGM2high,1.6221367124312498e-07,1.7781510520499458e-06,2.642469521847678e-11
PKP2,0.28202417696839055,0.00010509419381923796,184,0.38149587969855453,6.447883812927022e-07,161,0.4381016648732048,5.5645620468571e-10,1.1234838709677444,0.8764538978494603,up_in_TGM2high,0.0001417865632130236,1.818187057158701e-06,1.0460708232229864e-09
PDX1,0.34843738693187076,1.2534932590377253e-06,184,0.38129601556181236,6.542580072075075e-07,161,0.48696749954147694,2.748322214757356e-12,3.222095161290324,2.4904345430107524,up_in_TGM2high,2.5897253470548387e-06,1.8366166480354244e-06,8.231816777215813e-12
FZD5,0.3448220727890793,1.6401568927761883e-06,184,0.3793331400260106,7.545906349802819e-07,161,0.5032479004083664,3.853842373436074e-13,1.1655741935483874,0.7941992607526913,up_in_TGM2high,3.322777394426841e-06,2.108811328114538e-06,1.4446139675275346e-12
CHST4,0.38513328374808,6.727595788657881e-08,184,0.3779318598416294,8.350240168242098e-07,161,0.45566784669563737,9.079231098274283e-11,2.576662903225805,0.7535942876344084,up_in_TGM2high,1.986544794198035e-07,2.3232223756975795e-06,1.946437899835514e-10
LOC127841,0.3591456843151062,5.541671430772029e-07,184,0.3776133404563344,8.544152839258809e-07,161,0.5231638234204251,3.011325760608994e-14,1.2824241935483878,0.912669959677419,up_in_TGM2high,1.2944351924116754e-06,2.3666547245026613e-06,1.520233811404218e-13
SLC37A1,0.39423436265916656,3.074882432590024e-08,184,0.3773645060952298,8.698622183570929e-07,161,0.5810086750922069,6.559697224472164e-18,1.321195161290321,0.7224716397849491,up_in_TGM2high,1.0518450288531993e-07,2.3988270867468726e-06,1.0529155032101474e-16
UGT2B15,0.3548666576897424,7.706421343865048e-07,184,0.37664409408571453,9.160993830205981e-07,161,0.47544858532393175,1.037686332155744e-11,2.065259677419355,1.0698444220430103,up_in_TGM2high,1.7046712937312792e-06,2.5152553235565546e-06,2.6732166416851674e-11
ACRBP,0.28339479271968415,9.691902792773024e-05,184,0.3760813389160221,9.538387042187622e-07,161,0.3616025685071138,4.92053492290363e-07,0.8962870967741923,0.8003715725806444,up_in_TGM2high,0.00013275998136271145,2.607436807165699e-06,6.471123659112757e-07
REG1A,0.3769289061543179,1.335579892399431e-07,184,0.37484570242868653,1.0419702025800825e-06,161,0.46902993571076235,2.1299362332248383e-11,4.93923870967742,4.207346706989248,up_in_TGM2high,3.557757500604442e-07,2.823694142056847e-06,5.128231084610572e-11
SLC4A10,0.4847838782989004,3.095859165590948e-12,184,0.374679662366038,1.0543884794930675e-06,161,0.5240918299168515,2.6631117626058818e-14,1.23945,0.8708796370967742,up_in_TGM2high,4.726848384536424e-11,2.836043737444631e-06,1.3777751763564315e-13
GATA4,0.3508657359452584,1.0444147044808488e-06,184,0.3746082609299172,1.0597719178491432e-06,161,0.43459309141511265,7.895682888832817e-10,3.1213096774193536,2.263849865591397,up_in_TGM2high,2.22735192760339e-06,2.836043737444631e-06,1.4537345554145128e-09
CLDN23,0.4114754098360655,6.5300146900106205e-09,184,0.37460367487491825,1.0601185855623702e-06,161,0.5173418788014517,6.454915214239963e-14,1.736738709677419,1.2026332661290304,up_in_TGM2high,3.0057273499607707e-08,2.836043737444631e-06,2.907033758355552e-13
KIF13B,0.4060911945445088,1.0694947023598128e-08,184,0.3736664343458671,1.1332805709919082e-06,161,0.549798835581306,7.589203290634221e-16,1.3689435483870955,0.8127026881720418,up_in_TGM2high,4.493313313270086e-08,3.018866542301849e-06,6.691325718221158e-15
GNE,0.37166689141029835,2.0530892531050385e-07,184,0.37171372074010495,1.3014630536164817e-06,161,0.46153673688537566,4.839857033744506e-11,1.0886983870967732,0.6824605510752697,up_in_TGM2high,5.16158181704319e-07,3.4521858964572778e-06,1.0596048482988085e-10
GFPT1,0.30833349386449876,2.0612761558818952e-05,184,0.37151537153610714,1.319818078312452e-06,161,0.4331486309034743,9.108527186042499e-10,0.742561290322584,0.6534582661290322,up_in_TGM2high,3.247680237813334e-05,3.4844846813099472e-06,1.647958964873585e-09
GIF,0.37900597280894643,1.1247237972070168e-07,184,0.371462287065135,1.3247721312328553e-06,161,0.3985536819190149,2.298890977027579e-08,1.8388500000000003,2.334833534946236,up_in_TGM2high,3.0880574432087386e-07,3.4844846813099472e-06,3.4677247026970227e-08
GCNT3,0.3680799830479089,2.740411479870088e-07,184,0.3700544316796508,1.462811858464336e-06,161,0.5493930684575971,8.046788508472208e-16,3.335496774193552,2.4629413978494608,up_in_TGM2high,6.675087884819747e-07,3.831465369868931e-06,6.9003967209638386e-15
GAS2,0.36205524003495854,4.4163386981585184e-07,184,0.3690203431366709,1.5728169414031302e-06,161,0.48627984721475415,2.9793464809506757e-12,1.7618274193548389,1.1023003360215051,up_in_TGM2high,1.047207585245164e-06,4.102430855493165e-06,8.839198564337077e-12
SLC44A3,0.3552792279093063,7.466821157109998e-07,184,0.36835365720057384,1.6478665921285204e-06,161,0.5018684964360793,4.570301131513783e-13,1.5813709677419343,1.4975684139784944,up_in_TGM2high,1.6693678729824496e-06,4.280350567105618e-06,1.6442577634066827e-12
TXK,0.4706651769374506,1.5627494311605237e-11,184,0.3682253496109445,1.662696209259674e-06,161,0.5352184819577392,5.9247248369148215e-15,1.664843548387097,0.7743545698924721,up_in_TGM2high,1.778692988920887e-10,4.291493913018586e-06,3.8235853071223486e-14
SHD,0.3794431666431148,1.0846066844561844e-07,184,0.36819805313472287,1.665867445468876e-06,161,0.4923066179795373,1.459577332917819e-12,1.860259677419356,1.367276478494623,up_in_TGM2high,3.017616819864762e-07,4.291493913018586e-06,4.661711277584463e-12
ERBB3,0.322565544874882,7.98352971429019e-06,184,0.3677988733156733,1.7129060099408573e-06,161,0.5177217150998641,6.144389147853336e-14,0.7958016129032295,0.841698924731185,up_in_TGM2high,1.3617682836909154e-05,4.3766496417264355e-06,2.7872373960552093e-13
SGSM1,0.42328930601366754,2.1444303905777266e-09,184,0.36759862836857254,1.7369760185836545e-06,161,0.4764423672943362,9.271084138670902e-12,2.083041935483871,1.633606115591399,up_in_TGM2high,1.1280785079845855e-08,4.4201097058266984e-06,2.4283258036853493e-11
PRR15L,0.3490859355435264,1.1940470543776909e-06,184,0.36744593295144046,1.755546418556724e-06,161,0.5405825067241831,2.8140914332479554e-15,3.0401193548387084,2.4530992607526887,up_in_TGM2high,2.4915781868014485e-06,4.4492795871113735e-06,2.0483967874572325e-14
ALDOB,0.35783300951441943,6.13474535358084e-07,184,0.367255492948412,1.778972087453564e-06,161,0.48287466447699445,4.431539554977729e-12,2.9027161290322585,2.160646706989247,up_in_TGM2high,1.4100982504397849e-06,4.490469865911013e-06,1.2524088096869752e-11
LRRIQ4,0.35394950188654817,8.265644712805797e-07,184,0.367111114500711,1.796929759237531e-06,161,0.4309218836187166,1.1338259806318798e-09,1.3383774193548388,0.8085762096774196,up_in_TGM2high,1.8091935630127373e-06,4.517582446918452e-06,2.0221511791326403e-09
CFTR,0.3704641500165158,2.2627062564143483e-07,184,0.3664500497618196,1.8813786633083192e-06,161,0.5127224722856965,1.1699695821971595e-13,3.953940322580645,2.2650991263440856,up_in_TGM2high,5.643243492093155e-07,4.710972172924031e-06,4.982319445274979e-13
BEND7,0.3728188630540733,1.869859197692205e-07,184,0.36628397643995225,1.9031800866668413e-06,161,0.43959301325913974,4.789751633991779e-10,1.688666129032257,1.04318071236559,up_in_TGM2high,4.758259584371221e-07,4.746576630491803e-06,9.114822789273201e-10
TMED6,0.3474542967771763,1.3490160192606796e-06,184,0.365929867197403,1.9504715481865674e-06,161,0.4195603503508531,3.3819299489641446e-09,1.017109677419354,1.1182409946236551,up_in_TGM2high,2.7597517256770766e-06,4.845219004622187e-06,5.752956924053137e-09
GDF15,0.34560305137639424,1.5480519005854474e-06,184,0.36469077346548856,2.124908446784549e-06,161,0.46222469137602556,4.492256850453609e-11,2.004087096774194,1.62080678763441,up_in_TGM2high,3.146365226514578e-06,5.257678607459003e-06,9.972173008453756e-11
EPS8L3,0.32649466279880807,6.091622560542691e-06,184,0.364607645815943,2.1371271872710436e-06,161,0.47694601441313295,8.755276147466222e-12,5.390227419354838,3.153940389784947,up_in_TGM2high,1.0711673378931811e-05,5.261420581707324e-06,2.3028583480310316e-11
RICH2,0.41626437556587237,4.179547419737411e-09,184,0.3645662928439422,2.143230428650747e-06,161,0.449844105529926,1.6752402437731386e-10,1.5638419354838708,0.8302144489247327,up_in_TGM2high,2.0282144843066817e-08,5.261420581707324e-06,3.4956679753399497e-10
APOBEC4,0.33514513920493344,3.3137040794093967e-06,184,0.36440852936194007,2.1666671931058925e-06,161,0.4277289736724276,1.5477793459164606e-09,0.974664516129032,0.8688508064516131,up_in_TGM2high,6.2818541020529655e-06,5.2981783706417524e-06,2.737033532609334e-09
